,name,price,description,trassmition,model,milage,fuel,Brand,Segment
8036,Bmw X1,20086,Xdrive 25d **2.hand** ~incl. Garantie~ Top,Automatic,2015,137300,Diesel,Bmw,Luxury
8037,Bmw X1,48915,"20 D Xdrive M Sport Hud Daprof. H/k Ahk 20""",Automatic,2023,17700,Diesel,Bmw,Luxury
8038,Bmw X1,53953,Xdrive30e Aut. Xline Neu Bei Hofmann,Automatic,2023,26200,Hybrid,Bmw,Luxury
8039,Bmw X1,52513,30 Xdrive M Sport Ahk Acc Hud Pano Harman,Automatic,2023,23450,Electric,Bmw,Luxury
8040,Audi Q5,41152,S Line 50 Tfsi E Qu Matrix Navi+ Ahk Tour Stadt...,Automatic,2021,41441,Hybrid,Audi,Luxury
8041,Audi Q5,32513,"40 Tdi Quattro Autom.xenon,navi,alu,pdc,",Automatic,2020,96661,Diesel,Audi,Luxury
8042,Audi Q3,27251,2.0 Tfsi Sport Quattro Navi Panossd Leder Cam,Automatic,2016,43814,Petrol,Audi,Luxury
8043,Abarth 500,28997,595,Manual,2024,100,Petrol,Abarth,Ultra-Luxury/Exotic
8044,Abarth 500,27497,595,Manual,2024,9990,Petrol,Abarth,Ultra-Luxury/Exotic
8045,Abarth 500,29397,595,Manual,2024,100,Petrol,Abarth,Ultra-Luxury/Exotic
8046,Audi A4,21491,,Automatic,2016,147800,Diesel,Audi,Luxury
8047,Audi A3,19760,Sport,Automatic,2017,86000,Petrol,Audi,Luxury
8048,Audi A3,28904,Sportback 35 Tfsi *2 X S Line*navi*kamera*,Manual,2020,59783,Petrol,Audi,Luxury
8049,Audi A3,22284,Sportback Sport/s-line,Manual,2018,74500,Petrol,Audi,Luxury
8050,Audi A3,19643,Sportback 30 Tdi Sport Xenon/navi /shz /pdc,Manual,2019,117900,Diesel,Audi,Luxury
8051,Volkswagen Polo,20055,United 1.0 Tsi Navi App-connect Climatronic,Manual,2021,30626,Petrol,Volkswagen,Premium
8052,Nissan Qashqai,34297,"1.3 Tekna Xtronic Navi.kamera,shz,lhz,",Automatic,2024,23500,Petrol,Nissan,Mid-Range
8053,Audi Q5,41152,S Line 50 Tfsi E Qu Matrix Navi+ Ahk Tour Sta,Automatic,2021,41441,Hybrid,Audi,Luxury
8054,Audi A4,24343,Avant 40 Tfsi S-line Matrix+nav+virt+shz+temp,Automatic,2019,114410,Petrol,Audi,Luxury
8055,Peugeot 5008,30865,Allure 1.6 Puretech 180 Eat8,Automatic,2020,27980,Petrol,Peugeot,Mid-Range
8056,Peugeot 5008,20551,Allure Bluetooth Led Klima Einparkhilfe,Manual,2017,51000,Petrol,Peugeot,Mid-Range
8057,Peugeot 3008,26552,Allure 1.5 Bluehdi 130 Eat8,Automatic,2020,31100,Diesel,Peugeot,Mid-Range
8058,Peugeot 3008,21618,Active 1.2 Pure Tech 130,Manual,2019,39400,Petrol,Peugeot,Mid-Range
8059,Peugeot 3008,26434,Allure 1.6 Hybrid 225e Eat8,Automatic,2021,31873,Hybrid,Peugeot,Mid-Range
8060,Peugeot 3008,42497,Gt 1.2 Pure Tech 130 Eat8,Automatic,2024,9990,Petrol,Peugeot,Mid-Range
8061,Peugeot 3008,26434,Allure 1.6 Hybrid 225 Eat8,Automatic,2021,32316,Hybrid,Peugeot,Mid-Range
8062,Peugeot 3008,61437,Gt Elektromotor 210,Automatic,2024,9990,Electric,Peugeot,Mid-Range
8063,Peugeot 3008,24525,Allure 1.2 Pure Tech 130 Eat8,Automatic,2020,29500,Petrol,Peugeot,Mid-Range
8064,Peugeot 3008,27455,Allure 1.6 Hybrid 225e Eat8,Automatic,2021,8821,Hybrid,Peugeot,Mid-Range
8065,Peugeot 3008,27034,Allure 1.6 Hybrid 225e Eat8,Automatic,2021,25853,Hybrid,Peugeot,Mid-Range
8066,Peugeot 3008,31544,Gt Pack 1.6 (plug-in) Hybrid4 300,Automatic,2021,62500,Hybrid,Peugeot,Mid-Range
8067,Peugeot 3008,27034,Hybrid Allure 1.6 Hybrid 225 E-eat8,Automatic,2021,23540,Hybrid,Peugeot,Mid-Range
8068,Peugeot 3008,37901,Allure Pack 1.2 Puretech 130 Eat8 (euro 6d),Automatic,2022,4990,Petrol,Peugeot,Mid-Range
8069,Peugeot 3008,36497,Allure Pack 1.2 Puretech 130,Manual,2024,100,Petrol,Peugeot,Mid-Range
8070,Peugeot 3008,23518,Allure 1.6 Pure Tech 165 Eat6,Automatic,2017,47000,Petrol,Peugeot,Mid-Range
8071,Peugeot 3008,31496,Allure 1.2 Puretech 130 Eat8 Automatik,Automatic,2022,100,Petrol,Peugeot,Mid-Range
8072,Peugeot 3008,36497,Allure Pack 1.2 Puretech 130,Manual,2024,100,Petrol,Peugeot,Mid-Range
8073,Peugeot 3008,61437,Gt Elektromotor 210,Automatic,2024,9990,Electric,Peugeot,Mid-Range
8074,Peugeot 3008,28707,Allure Pack 1.6 Hybrid 225 Eat8,Automatic,2021,28876,Hybrid,Peugeot,Mid-Range
8075,Peugeot 3008,32892,Allure Pack 1.5 Bluehdi 130 Eat8,Automatic,2021,44300,Diesel,Peugeot,Mid-Range
8076,Peugeot 3008,28334,Allure 1.6 Hybrid 225e Eat8,Automatic,2021,23830,Hybrid,Peugeot,Mid-Range
8077,Peugeot 3008,45617,Hybrid 136 Gt,Automatic,2024,9990,Petrol,Peugeot,Mid-Range
8078,Peugeot 3008,35897,Allure Pack 1.2 Puretech 130,Manual,2024,100,Petrol,Peugeot,Mid-Range
8079,Peugeot 2008,30177,Gt 136 5t,Automatic,2023,9170,Electric,Peugeot,Mid-Range
8080,Peugeot 2008,30177,Gt 136 5t,Automatic,2023,8130,Electric,Peugeot,Mid-Range
8081,Peugeot 2008,30477,Gt 136 5t,Automatic,2023,9620,Electric,Peugeot,Mid-Range
8082,Peugeot 2008,30177,Gt 136 5t,Automatic,2023,9900,Electric,Peugeot,Mid-Range
8083,Peugeot 2008,29877,Gt 136 5t,Automatic,2023,8050,Electric,Peugeot,Mid-Range
8084,Peugeot 2008,38497,Allure,Automatic,2024,100,Electric,Peugeot,Mid-Range
8085,Peugeot 2008,30177,Gt 136 5t,Automatic,2023,7250,Electric,Peugeot,Mid-Range
8086,Peugeot 2008,32681,Gt 1.2 Pure Tech 155 Eat8,Automatic,2022,12015,Petrol,Peugeot,Mid-Range
8087,Peugeot 2008,30177,Gt 136 5t,Automatic,2023,9880,Electric,Peugeot,Mid-Range
8088,Peugeot 2008,29877,Gt 136 5t,Automatic,2023,9740,Electric,Peugeot,Mid-Range
8089,Peugeot 2008,29913,Gt 136 5t,Automatic,2023,15000,Electric,Peugeot,Mid-Range
8090,Peugeot 2008,30213,Gt 136 5t,Automatic,2023,13330,Electric,Peugeot,Mid-Range
8091,Peugeot 2008,19460,Allure 1.2 Pure Tech 130,Manual,2020,25000,Petrol,Peugeot,Mid-Range
8092,Peugeot 2008,29913,Gt 136 5t,Automatic,2023,13090,Electric,Peugeot,Mid-Range
8093,Peugeot 2008,26392,Gt Pack 1.2 Pure Tech 130 Eat8,Automatic,2022,52030,Petrol,Peugeot,Mid-Range
8094,Peugeot 2008,29913,Gt 136 5t,Automatic,2023,10100,Electric,Peugeot,Mid-Range
8095,Peugeot 2008,29913,Gt 136 5t,Automatic,2023,15850,Electric,Peugeot,Mid-Range
8096,Peugeot 2008,44017,Gt,Automatic,2024,9990,Electric,Peugeot,Mid-Range
8097,Peugeot 2008,30513,Gt 136 5t,Automatic,2023,14570,Electric,Peugeot,Mid-Range
8098,Peugeot 2008,30177,Gt 136 5t,Automatic,2023,7000,Electric,Peugeot,Mid-Range
8099,Peugeot 2008,29913,Gt 136 5t,Automatic,2023,15330,Electric,Peugeot,Mid-Range
8100,Peugeot 2008,15565,Crossway 1.2 Pure Tech 130,Manual,2018,77320,Petrol,Peugeot,Mid-Range
8101,Peugeot 2008,29877,Gt 136 5t,Automatic,2023,7910,Electric,Peugeot,Mid-Range
8102,Peugeot 2008,30513,Gt 136 5t,Automatic,2023,15315,Electric,Peugeot,Mid-Range
8103,Peugeot 2008,30013,Gt 1.2 Pure Tech 130 Eat8,Automatic,2023,12000,Petrol,Peugeot,Mid-Range
8104,Peugeot 2008,30213,Gt 136 5t,Automatic,2023,16050,Electric,Peugeot,Mid-Range
8105,Peugeot 2008,39497,Allure,Automatic,2024,9990,Electric,Peugeot,Mid-Range
8106,Peugeot 2008,30213,Gt 136 5t,Automatic,2023,15655,Electric,Peugeot,Mid-Range
8107,Peugeot 2008,30713,Gt Pack 1.5 Bluehdi 130 Eat8 (euro 6d),Automatic,2022,18000,Diesel,Peugeot,Mid-Range
8108,Peugeot 2008,30213,Gt 136 5t,Automatic,2023,12490,Electric,Peugeot,Mid-Range
8109,Peugeot 2008,39497,Allure,Automatic,2024,9990,Electric,Peugeot,Mid-Range
8110,Peugeot 2008,29877,Gt 136 5t,Automatic,2023,5720,Electric,Peugeot,Mid-Range
8111,Peugeot 2008,30213,Gt 136 5t,Automatic,2023,10125,Electric,Peugeot,Mid-Range
8112,Peugeot 2008,29913,Gt 136 5t,Automatic,2023,10810,Electric,Peugeot,Mid-Range
8113,Peugeot 2008,29913,Gt 136 5t,Automatic,2023,14950,Electric,Peugeot,Mid-Range
8114,Peugeot 2008,30177,Gt 136 5t,Automatic,2023,9870,Electric,Peugeot,Mid-Range
8115,Peugeot 2008,30477,Gt 136 5t,Automatic,2023,8570,Electric,Peugeot,Mid-Range
8116,Peugeot 2008,30260,Gt Pack 1.5 Bluehdi 130 Eat8 (euro 6d),Automatic,2022,9990,Diesel,Peugeot,Mid-Range
8117,Peugeot 2008,29913,Gt 136 5t,Automatic,2023,13670,Electric,Peugeot,Mid-Range
8118,Peugeot 2008,21592,Allure Pack 1.2 Pure Tech 130 Eat8,Automatic,2021,46350,Petrol,Peugeot,Mid-Range
8119,Peugeot 2008,29877,Gt 136 5t,Automatic,2023,9030,Electric,Peugeot,Mid-Range
8120,Peugeot 2008,30213,Gt 136 5t,Automatic,2023,11830,Electric,Peugeot,Mid-Range
8121,Peugeot 2008,30677,Gt 1.5 Bluehdi 130 Eat8 (euro 6d),Automatic,2022,9990,Diesel,Peugeot,Mid-Range
8122,Peugeot 2008,30213,Gt 136 5t,Automatic,2023,11350,Electric,Peugeot,Mid-Range
8123,Peugeot 2008,30213,Gt 136 5t,Automatic,2023,15300,Electric,Peugeot,Mid-Range
8124,Peugeot 2008,29877,Gt 136 5t,Automatic,2023,9980,Electric,Peugeot,Mid-Range
8125,Peugeot 508,25184,Sw Gt 1.6 Hybrid 225 Eat8,Automatic,2020,93000,Hybrid,Peugeot,Mid-Range
8126,Peugeot 508,32413,Sw Gt 1.6 Hybrid 225 Eat8,Automatic,2020,42000,Hybrid,Peugeot,Mid-Range
8127,Peugeot 508,68937,"Sw Pse Hybrid4 360 Ps Awd, Pano",Automatic,2023,100,Hybrid,Peugeot,Mid-Range
8128,Peugeot 508,25944,Sw Gt 1.5 Bluehdi 130 Eat8,Automatic,2021,69700,Diesel,Peugeot,Mid-Range
8129,Peugeot 208,28260,Gt 1.2 Puretech 130 Eat8 (euro 6d),Automatic,2022,9990,Petrol,Peugeot,Mid-Range
8130,Peugeot 208,27837,Gt 136 5t,Automatic,2023,5090,Electric,Peugeot,Mid-Range
8131,Peugeot 208,29913,Gt 136 5t,Automatic,2023,13310,Electric,Peugeot,Mid-Range
8132,Peugeot 208,27613,Gt 136 5t,Automatic,2023,10110,Electric,Peugeot,Mid-Range
8133,Peugeot 208,27577,Gt 136 5t,Automatic,2023,9980,Electric,Peugeot,Mid-Range
8134,Peugeot 208,29577,Gt 136 5t,Automatic,2023,9140,Electric,Peugeot,Mid-Range
8135,Peugeot 208,20950,Allure Pack 1.2 Pure Tech 100 Eat8 5t,Automatic,2023,18150,Petrol,Peugeot,Mid-Range
8136,Peugeot 208,14265,Active 1.2 Pure Tech 75 5t,Manual,2020,23060,Petrol,Peugeot,Mid-Range
8137,Peugeot 208,29577,Gt 136 5t,Automatic,2023,9780,Electric,Peugeot,Mid-Range
8138,Peugeot 208,27657,Gt 136 5t,Automatic,2023,4800,Electric,Peugeot,Mid-Range
8139,Peugeot 208,27909,Gt 136 5t,Automatic,2023,25520,Electric,Peugeot,Mid-Range
8140,Peugeot 208,20586,Allure 1.2 Pure Tech 100 5t,Manual,2023,22900,Petrol,Peugeot,Mid-Range
8141,Peugeot 208,39397,Gt,Automatic,2024,100,Electric,Peugeot,Mid-Range
8142,Peugeot 208,27837,Gt 136 5t,Automatic,2023,6610,Electric,Peugeot,Mid-Range
8143,Peugeot 208,18251,Allure 136 5t,Automatic,2020,80970,Electric,Peugeot,Mid-Range
8144,Peugeot 208,13252,Signature 1.2 Pure Tech 82 5t,Manual,2019,21270,Petrol,Peugeot,Mid-Range
8145,Peugeot 208,27837,Gt 136 5t,Automatic,2023,5700,Electric,Peugeot,Mid-Range
8146,Peugeot 208,12421,Style 1.2 Pure Tech 82 5t,Manual,2018,39670,Petrol,Peugeot,Mid-Range
8147,Peugeot 208,20472,Active Pack 136 5t,Manual,2021,16205,Electric,Peugeot,Mid-Range
8148,Peugeot 208,27837,Gt 136 5t,Automatic,2023,7670,Electric,Peugeot,Mid-Range
8149,Peugeot 208,22434,Gt Pack 136 5t,Automatic,2021,25990,Electric,Peugeot,Mid-Range
8150,Peugeot 208,21486,Allure Pack 136 5t,Automatic,2021,9570,Electric,Peugeot,Mid-Range
8151,Peugeot 208,27873,Gt 136 5t,Automatic,2023,12140,Electric,Peugeot,Mid-Range
8152,Fiat 500,29177,E Basis,Automatic,2023,9990,Electric,Fiat,Low-Range
8153,Fiat 500,31137,E Cabrio Batterie 42kw My23,Automatic,2023,9990,Electric,Fiat,Low-Range
8154,Fiat 500,20801,Dolcevita 1.0 Mild Hybrid 70 Ps (euro 6d),Manual,2023,100,Petrol,Fiat,Low-Range
8155,Fiat 500,26877,Batterie 42 Kwh,Manual,2023,9990,Electric,Fiat,Low-Range
8156,Bmw X1,22817,18 D Sport Line Xdrive 150,Manual,2017,72000,Diesel,Bmw,Luxury
8157,Audi Q3,37981,35 Advanced 2.0 Tdi 7-gang Dsg,Automatic,2022,10290,Diesel,Audi,Luxury
8158,Audi Q5,40670,50 Tdi Quattro Tiptronic S-line Led Lm20 Navi,Automatic,2019,52939,Diesel,Audi,Luxury
8159,Audi A3,18350,Sportback Ambiente Ultra 1.4 Tfsi 150,Manual,2016,74000,Petrol,Audi,Luxury
8160,Volkswagen Polo,31007,1.0 Tsi Dsg R-line,Automatic,2024,10,Petrol,Volkswagen,Premium
8161,Volkswagen Polo,15393,Vi Comfortline Pdc+klimaautomatik+shzg,Manual,2018,53900,Petrol,Volkswagen,Premium
8162,Audi Q5,38213,Sportback 50tfsie Quattro Advanced Matrix Led S...,Automatic,2021,98121,Hybrid,Audi,Luxury
8163,Audi Q3,60653,Sportback 40 Tfsi Quattro S Line,Automatic,2024,5,Petrol,Audi,Luxury
8164,Audi Q3,66640,Sportback 45 Tfsi Quattro S Line,Automatic,2024,5,Petrol,Audi,Luxury
8165,Audi A6,79018,Avant 40 Tdi Quattro S Line,Automatic,2024,5,Diesel,Audi,Luxury
8166,Audi A5,61384,Avant Tfsi 150 Kw,Automatic,2024,5,Petrol,Audi,Luxury
8167,Audi Q5,38213,Sportback 50tfsie Quattro Advanced Matrix Led,Automatic,2021,98121,Hybrid,Audi,Luxury
8168,Audi A6,43363,3.0 Tdi Comp. *unfallfrei *rs-sitz *1. Hand,Automatic,2018,98000,Diesel,Audi,Luxury
8169,Audi A4,27644,"Avant Sport 35 Tfsi Avant Sport,xenon,18"",aud",Manual,2019,45550,Petrol,Audi,Luxury
8170,Volvo V60,35707,T6 Twin Engine Awd R-design Pano Navi/shd/led,Automatic,2020,74987,Hybrid,Volvo,Premium
8171,Land Rover Discovery,37181,Sport*r-dynamic*awd*d200*pano*matrix*,Automatic,2021,75000,Diesel,Land,Premium
8172,Volvo V60,30973,D4 Geartronic Inscription Navi/leder/acc/kam,Automatic,2020,90000,Diesel,Volvo,Premium
8173,Renault Captur,15529,Initiale Paris*led*leder*navi*kamera*alu*,Manual,2018,69000,Petrol,Renault,Unknown
8174,Volvo V60,24250,B4 D Geartronic Momentum Pro Acc/virtual/lan,Automatic,2021,129000,Diesel,Volvo,Premium
8175,Volkswagen Tiguan,26784,2.0 Tsi 4motion Acc Ahk Allwetter Kamera,Automatic,2016,57909,Petrol,Volkswagen,Premium
8176,Volkswagen Polo,16601,1.2 Tsi Bmt Navi Standheizung Tempomat Pdc,Manual,2015,53131,Petrol,Volkswagen,Premium
8177,Toyota Yaris,25512,Cross 1.5 Hybrid Led Acc Navi Ahk Kamera S,Automatic,2022,20660,Hybrid,Toyota,Mid-Range
8178,Toyota Rav4,29971,2.5 Vvt-i Hybrid Totwinkel Kamera Ahk Dab,Automatic,2019,59600,Hybrid,Toyota,Mid-Range
8179,Hyundai Tucson,26644,1.6t-gdi N-line Led Navi Kamera Dab,Manual,2020,59978,Petrol,Hyundai,Low-Range
8180,Land Rover Discovery,37181,Sport*r-dynamic*awd*d200*pano*matrix*,Automatic,2021,75000,Diesel,Land,Premium
8181,Fiat 500,15660,1.0 Mhev Dolcevita Pano Klima Tempomat,Manual,2023,16300,Petrol,Fiat,Low-Range
8182,Fiat 500,16086,1.0 Mhev Dolcevita Pano Navi Pdc,Manual,2022,15223,Petrol,Fiat,Low-Range
8183,Dacia Sandero,17292,Stepway 0.9 Navi Kamera Pdc Tempomat,Manual,2019,27541,Petrol,Dacia,Low-Range
8184,Dacia Duster,16039,Prestige 4x2 Dsg Leder Shz Navi,Automatic,2017,53658,Diesel,Dacia,Low-Range
8185,Bmw X3,60937,Xdrive30d Navi/acc/kamera/virtual/ahk/side,Automatic,2024,9000,Diesel,Bmw,Luxury
8186,Bmw X3,29993,"Xdrive 30i Advantage,allrad,panorama,leder",Automatic,2018,84446,Petrol,Bmw,Luxury
8187,Audi Q5,35953,3.0 Tdi Quattro Tiptronic S Line,Automatic,2018,126000,Diesel,Audi,Luxury
8188,Audi Q5,53717,40 Tdi Quattro S Tronic S Line Navi/acc/kamer,Automatic,2024,9000,Diesel,Audi,Luxury
8189,Audi A4,44617,40 Tdi S Tronic S Line Navi/acc/virtual/lane/,Automatic,2024,11000,Diesel,Audi,Luxury
8190,Audi A4,24883,Avant 35 Tdi Sport Xenon Navi Vc Shz Pdc,Automatic,2018,117000,Diesel,Audi,Luxury
8191,Audi A4,29931,35 2.0 Tfsi Avant Advanced Led Navi Acc Leder,Automatic,2020,69972,Petrol,Audi,Luxury
8192,Audi A4,39797,40 Tfsi S Tronic S Line Navi/acc/kamera/virtu,Automatic,2024,11000,Petrol,Audi,Luxury
8193,Audi A4,42297,40 Tfsi S Tronic S Line Navi/acc/virtual/lane,Automatic,2024,10000,Petrol,Audi,Luxury
8194,Audi A4,37139,Avant 40 Tdi S Tronic S Line,Automatic,2023,43000,Diesel,Audi,Luxury
8195,Audi A3,20949,Sportback 2.0 Tdi S Line Bi-xenon Navi Pdc,Manual,2016,106387,Diesel,Audi,Luxury
8196,Audi A1,21678,Sportback 1.4 Tfsi Sport Xenon Navi Teilleder,Automatic,2018,53058,Petrol,Audi,Luxury
8197,Volkswagen Polo,17129,V Sound Bmt/start-stopp 1 Hd Automatik,Automatic,2017,67000,Petrol,Volkswagen,Premium
8198,Dacia Sandero,13565,Ii 0.9 Tce 90 Stepway Klima Navi Pdc,Manual,2015,47514,Petrol,Dacia,Low-Range
8199,Audi Q5,43012,40 Tdi Quattro S Tronic Advance Carplay/acc/k,Automatic,2023,38000,Diesel,Audi,Luxury
8200,Audi Q5,35583,45 Tfsi Quattro S Tronic S Line Carplay/acc/l,Automatic,2021,100000,Petrol,Audi,Luxury
8201,Audi Q5,35273,40 Tdi Quattro S Tronic Navi/temp/virtual/hud,Automatic,2021,96000,Diesel,Audi,Luxury
8202,Audi Q5,46492,40 Tdi Quattro S Tronic S Line,Automatic,2022,58000,Diesel,Audi,Luxury
8203,Audi Q3,29033,45 Tfsi Quattro S Tronic Advanced Carplay/acc,Automatic,2019,93000,Petrol,Audi,Luxury
8204,Audi Q3,35192,35 Tdi S Tronic Advanced Carplay/acc/virtual,Automatic,2023,65000,Diesel,Audi,Luxury
8205,Audi Q3,38423,35 Tfsi S Tronic S Line Carplay/acc/virtual/l,Automatic,2023,14000,Petrol,Audi,Luxury
8206,Audi Q3,38441,45 Tfsie S Tronic Carplay/acc/virtual/lane/si,Automatic,2023,5000,Hybrid,Audi,Luxury
8207,Audi Q3,35218,45 Tfsi Sportback Quattro S Tronic Navi/leder,Automatic,2020,50000,Petrol,Audi,Luxury
8208,Audi Q3,39297,35 Tfsi S Tronic Advanced Carplay/acc/virtual,Automatic,2024,4000,Petrol,Audi,Luxury
8209,Audi A6,38112,40 Tdi S Tronic Sport Navi/acc/kamera/lane/,Automatic,2021,22000,Diesel,Audi,Luxury
8210,Audi Q2,19928,1.4 Tfsi Cod Sport Carplay/temp/shzg/,Manual,2017,60000,Petrol,Audi,Luxury
8211,Audi A6,37192,45 Tfsi Quattro S Tronic Sport Navi/acc/lane/,Automatic,2020,36000,Petrol,Audi,Luxury
8212,Audi A6,29497,Avant 35 Tdi S Tronic Navi/lane/led/,Automatic,2020,73000,Diesel,Audi,Luxury
8213,Audi A6,37171,50 Tdi Quattro Tiptronic Sport Navi/acc/kamer,Automatic,2021,74000,Diesel,Audi,Luxury
8214,Audi A6,32471,40 Tdi S Tronic Sport Navi/acc/kamera/lane/le,Automatic,2020,72000,Diesel,Audi,Luxury
8215,Audi Q2,25685,1.4 Tfsi Dsg Design Acc Led Navi Dab Kamera,Automatic,2017,49889,Petrol,Audi,Luxury
8216,Audi A5,30123,Sportback 40 Tdi S Tronic Navi/leder/acc/kame,Automatic,2020,131000,Diesel,Audi,Luxury
8217,Audi A5,38243,45 Tfsi Quattro S Line Navi/acc/kamera/virtua,Automatic,2021,84000,Petrol,Audi,Luxury
8218,Audi A5,39797,40 Tfsi S Tronic Advanced Navi/acc/kamera/vir,Automatic,2024,7000,Petrol,Audi,Luxury
8219,Audi A5,41197,35 Tfsi S Tronic S Line Navi/acc/kamera/virtu,Automatic,2023,12,Petrol,Audi,Luxury
8220,Audi A4,39797,40 Tfsi S Tronic S Line Navi/acc/virtual/lane,Automatic,2024,9000,Petrol,Audi,Luxury
8221,Audi A4,39297,40 Tfsi S Tronic S Line Navi/acc/virtual/lane,Automatic,2024,3000,Petrol,Audi,Luxury
8222,Audi A4,39707,40 Tfsi S Tronic S Line Navi/acc/virtual/lane,Automatic,2024,5000,Petrol,Audi,Luxury
8223,Audi A4,39697,40 Tfsi S Tronic S Line Navi/acc/virtual/lane,Automatic,2024,4000,Petrol,Audi,Luxury
8224,Audi A4,39707,40 Tfsi S Tronic S Line Navi/acc/virtual/lane,Automatic,2024,4000,Petrol,Audi,Luxury
8225,Audi A4,39707,Avant 40 Tfsi S Tronic S Line Navi/acc/virtua,Automatic,2024,6500,Petrol,Audi,Luxury
8226,Audi A4,39297,40 Tfsi S Tronic S Line Navi/acc/virtual/lan,Automatic,2024,10000,Petrol,Audi,Luxury
8227,Audi A4,39707,40 Tfsi S Tronic S Line Navi/acc/virtual/lane,Automatic,2024,6000,Petrol,Audi,Luxury
8228,Audi A4,40797,40 Tfsi S Tronic S Line Navi/acc/kamera/virtu,Automatic,2024,10000,Petrol,Audi,Luxury
8229,Audi A3,36207,Sportback 35 Tfsi S-tronic Led Tempomat Sitzh,Automatic,2024,8,Petrol,Audi,Luxury
8230,Audi A1,26578,30 Sportback 1.0 Tfsi S Line Led App-connect,Automatic,2021,52206,Petrol,Audi,Luxury
8231,Audi A1,19657,1.0 Tfsi Sportback Sport Ultra Navi Teilleder,Manual,2019,62282,Petrol,Audi,Luxury
8232,Renault Clio,27417,V 1.6 E-tech Hybrid 145 Esprit Alpine Navi,Manual,2024,337,Hybrid,Renault,Unknown
8233,Volkswagen Tiguan,44886,R 2.0 Tsi 4motion Dsg Navi/leder/acc/kame,Automatic,2022,18000,Petrol,Volkswagen,Premium
8234,Volkswagen Tiguan,41139,R 2.0 Tsi 4motion Dsg Navi/acc/kamera/vir,Automatic,2022,38000,Petrol,Volkswagen,Premium
8235,Volkswagen Tiguan,35054,2.0 Tdi Scr Dsg R Line Navi/acc/kamera/vi,Automatic,2021,69000,Diesel,Volkswagen,Premium
8236,Volkswagen Tiguan,30865,2.0 Tdi Dsg Elegance Navi/acc/kamera/virt,Automatic,2021,38000,Diesel,Volkswagen,Premium
8237,Volkswagen Tiguan,23892,Highline 4m+dsg+massage+led+pano+ahk+sthz,Automatic,2017,122322,Diesel,Volkswagen,Premium
8238,Volkswagen Tiguan,41586,R 2.0 Tsi 4motion Dsg Navi/acc/virtual/la,Automatic,2022,20000,Petrol,Volkswagen,Premium
8239,Volkswagen T-roc,34112,R 2.0 Tsi 4motion Dsg Appconnect/acc/kame,Automatic,2022,25000,Petrol,Volkswagen,Premium
8240,Mercedes-benz Classe A,26118,D 8g-dct Navi/temp/lane/led/shzg,Automatic,2021,59000,Diesel,Mercedes-benz,Luxury
8241,Dacia Sandero,22301,Stepway Extreme+ Tce 110,Manual,2024,0,Petrol,Dacia,Low-Range
8242,Dacia Duster,34547,Extreme Tce 130 4x4 City-p. Technik-p.,Manual,2024,10,Petrol,Dacia,Low-Range
8243,Dacia Duster,33447,Fl24 Journey Hybrid 140 Navi Shz Pdc Bt,Automatic,2024,10,Hybrid,Dacia,Low-Range
8244,Dacia Duster,29547,Fl24 Journey Tce 130 Navi Shz Kamera,Manual,2024,10,Petrol,Dacia,Low-Range
8245,Dacia Duster,33997,Extreme Tce 130 4x4 City-p. Technik-p.,Manual,2024,10,Petrol,Dacia,Low-Range
8246,Dacia Duster,16529,Comfort Tce 125 2wd Pdc Kamera Klima Zv,Manual,2018,68500,Petrol,Dacia,Low-Range
8247,Citroen C4,24949,Bluehdi 130 Stop&start Eat8 Feel Pack+led+pdc,Automatic,2023,30000,Diesel,Citroen,Mid-Range
8248,Bmw X5,40473,Xdrive Steptronic Navi/leder/temp/kamera/pa,Automatic,2015,138000,Petrol,Bmw,Luxury
8249,Audi Q5,38192,45 Tfsi Quattro S Tronic Advanced Carplay/acc,Automatic,2021,50000,Petrol,Audi,Luxury
8250,Audi Q5,44018,50 Tdi Quattro Tiptronic S Line Navi/acc/virt,Automatic,2021,53000,Diesel,Audi,Luxury
8251,Audi Q5,44505,40 Tdi Quattro S Tronic Advanced Carplay/acc/,Automatic,2023,19000,Diesel,Audi,Luxury
8252,Audi Q3,30971,35 Tfsi S Line Carplay/acc/virtual/lane/led/,Automatic,2020,70000,Petrol,Audi,Luxury
8253,Audi A5,60017,Tfsi 110 Kw S Tronic Bluetooth Navi Led Klima,Automatic,2024,0,Petrol,Audi,Luxury
8254,Audi Q3,31839,35 Tfsi Sportback Carplay/acc/kamera/virtual/,Manual,2021,22000,Petrol,Audi,Luxury
8255,Audi Q3,36513,45 Tfsie S Tronic Carplay/acc/virtual/lane/si,Automatic,2023,11000,Hybrid,Audi,Luxury
8256,Audi Q3,27597,35 Tfsi S Line Leder/temp/virtual/b&o/lane/si,Manual,2020,78000,Petrol,Audi,Luxury
8257,Audi A6,29123,Avant 40 Tdi S Tronic Design Navi/leder/acc/a,Automatic,2021,150000,Diesel,Audi,Luxury
8258,Audi A6,33913,45 Tfsi Quattro S Tronic Sport Navi/acc/kamer,Automatic,2020,99000,Petrol,Audi,Luxury
8259,Audi A6,31183,Avant 50 Tdi Quattro Tiptronic S Line Navi/le,Automatic,2018,133000,Diesel,Audi,Luxury
8260,Audi A5,50505,45 Tfsi Quattro S Line Competition Plus Laser,Automatic,2023,16000,Petrol,Audi,Luxury
